home_team,away_team,year,month,day,game_pk,home_abbr,away_abbr,box_url,summary_url,home_pitchers,away_pitchers,home_batters,away_batters,home_position_players,away_position_players
giants,rays,2023,8,15,716989,SF,TB,https://www.mlb.com/gameday/rays-vs-giants/2023/08/15/716989/final/box,https://www.mlb.com/gameday/rays-vs-giants/2023/08/15/716989/final/summary/all,596001(Top1)/640455(Top5)/643511(Top8)/592426(Top9),641793(Bot1)/687330(Bot6)/541640(Bot8),664774(Bot1)/685133(Bot1)/527038(Bot1)/592626(Bot2)/624424(Bot2)/672275(Bot2)/666165(Bot2)/543063(Bot3)/642731(Bot3)/671218(Bot7),650490(Top1)/664040(Top1)/670623(Top1)/668227(Top1)/670042(Top2)/678545(Top2)/642350(Top2)/666139(Top2)/650907(Top3),672275(Top1)(c)-664774(Top1)(1b)-642731(Top1)(2b)-527038(Top1)(3b)-543063(Top1)(ss)-666165(Top1)(lf)-685133(Top1)(cf)-624424(Top1)(rf)/622666(Top8)(3b)-671218(Top8)(lf)/596103(Top9)(lf),650907(Bot1)(c)-650490(Bot1)(1b)-664040(Bot1)(2b)-670623(Bot1)(3b)-678545(Bot1)(ss)-668227(Bot1)(lf)-642350(Bot1)(cf)-666139(Bot1)(rf)
marlins,astros,2023,8,15,716991,MIA,HOU,https://www.mlb.com/gameday/astros-vs-marlins/2023/08/15/716991/final/box,https://www.mlb.com/gameday/astros-vs-marlins/2023/08/15/716991/final/summary/all,456501(Top1)/666277(Top6)/640462(Top7)/595345(Top8),664299(Bot1)/606160(Bot5)/686613(Bot6)/650556(Bot8)/519151(Bot9),624585(Bot1)/650333(Bot1)/605137(Bot1)/665862(Bot2)/669394(Bot2)/650559(Bot2)/660821(Bot2)/607732(Bot3)/621563(Bot3)/541645(Bot9),514888(Top1)/608324(Top1)/663656(Top1)/670541(Top1)/673237(Top1)/572138(Top2)/676801(Top2)/665161(Top2)/676694(Top3)/643289(Top3),607732(Top1)(c)-605137(Top1)(1b)-650333(Top1)(2b)-669394(Top1)(3b)-621563(Top1)(ss)-650559(Top1)(lf)-665862(Top1)(cf)-660821(Top1)(rf),673237(Bot1)(c)-572138(Bot1)(1b)-643289(Bot1)(2b)-608324(Bot1)(3b)-665161(Bot1)(ss)-676801(Bot1)(lf)-676694(Bot1)(cf)-663656(Bot1)(rf)
mets,pirates,2023,8,15,716988,NYM,PIT,https://www.mlb.com/gameday/pirates-vs-mets/2023/08/15/716988/final/box,https://www.mlb.com/gameday/pirates-vs-mets/2023/08/15/716988/final/summary/all,656849(Top1)/676130(Top4)/701643(Top7)/622098(Top7)/548384(Top9),663559(Bot1)/681882(Bot6)/622780(Bot7)/670059(Bot8)/670280(Bot9),607043(Bot1)/596019(Bot1)/624413(Bot1)/682626(Bot1)/643446(Bot2)/668901(Bot2)/660620(Bot2)/664901(Bot3)/641796(Bot3)/621466(Bot7)/542364(Bot9),663647(Top1)/668804(Top1)/457705(Top1)/656582(Top1)/680779(Top1)/678894(Top2)/641943(Top2)/669707(Top2)/641511(Top2)/669261(Top7)/675961(Top9),682626(Top1)(c)-624413(Top1)(1b)-660620(Top1)(2b)-664901(Top1)(3b)-596019(Top1)(ss)-607043(Top1)(lf)-641796(Top1)(cf)-643446(Top1)(rf),641511(Bot1)(c)-656582(Bot1)(1b)-669707(Bot1)(2b)-663647(Bot1)(3b)-678894(Bot1)(ss)-668804(Bot1)(lf)-641943(Bot1)(cf)-680779(Bot1)(rf)/669261(Bot7)(cf)/663845(Bot8)(1b)/675961(Bot9)(ss)
nationals,red-sox,2023,8,15,716993,WSH,BOS,https://www.mlb.com/gameday/red-sox-vs-nationals/2023/08/15/716993/final/box,https://www.mlb.com/gameday/red-sox-vs-nationals/2023/08/15/716993/final/summary/all,680686(Top1)/676395(Top4)/600921(Top6)/678606(Top7)/607179(Top8)/640451(Top9),601713(Bot1)/657514(Bot5)/670167(Bot6)/455119(Bot7)/670174(Bot8)/445276(Bot9),682928(Bot1)/657041(Bot1)/608841(Bot1)/660688(Bot1)/642086(Bot2)/656448(Bot2)/666906(Bot2)/545121(Bot2)/666164(Bot3)/656308(Bot8),657077(Top1)/457759(Top1)/646240(Top1)/596115(Top1)/671213(Top1)/594807(Top2)/680776(Top2)/622569(Top2)/624512(Top3),660688(Top1)(c)-642086(Top1)(1b)-666906(Top1)(2b)-545121(Top1)(3b)-682928(Top1)(ss)-666164(Top1)(lf)-657041(Top1)(cf)-656448(Top1)(rf)/656308(Top9)(1b),624512(Bot1)(c)-671213(Bot1)(1b)-622569(Bot1)(2b)-646240(Bot1)(3b)-596115(Bot1)(ss)-680776(Bot1)(lf)-594807(Bot1)(cf)-657077(Bot1)(rf)/657136(Bot9)(c)
padres,orioles,2023,8,15,716980,SD,BAL,https://www.mlb.com/gameday/orioles-vs-padres/2023/08/15/716980/final/box,https://www.mlb.com/gameday/orioles-vs-padres/2023/08/15/716980/final/summary/all,608379(Top1)/621051(Top6)/605130(Top7)/472610(Top9),656427(Bot1)/663989(Bot4)/660261(Bot6)/657508(Bot7)/543510(Bot8),673490(Bot1)/665487(Bot1)/665742(Bot1)/592518(Bot1)/593428(Bot1)/630105(Bot1)/596142(Bot1)/643265(Bot1)/592325(Bot2)/572761(Bot7)/640492(Bot8),668939(Top1)/683002(Top1)/623993(Top1)/656811(Top2)/663624(Top2)/656775(Top2)/669720(Top2)/624428(Top3)/602104(Top3)/676059(Top8),596142(Top1)(c)-630105(Top1)(1b)-673490(Top1)(2b)-592518(Top1)(3b)-593428(Top1)(ss)-665742(Top1)(lf)-665487(Top1)(cf)-592325(Top1)(rf)/640492(Top8)(cf),668939(Bot1)(c)-656811(Bot1)(1b)-624428(Bot1)(2b)-602104(Bot1)(3b)-683002(Bot1)(ss)-669720(Bot1)(lf)-656775(Bot1)(cf)-623993(Bot1)(rf)/676059(Bot7)(3b)
rangers,angels,2023,8,15,716985,TEX,LAA,https://www.mlb.com/gameday/angels-vs-rangers/2023/08/15/716985/final/box,https://www.mlb.com/gameday/angels-vs-rangers/2023/08/15/716985/final/summary/all,656756(Top1)/622250(Top7)/547973(Top8)/608717(Top9)/519293(Top9),608337(Bot1)/571901(Bot7)/608678(Bot7),543760(Bot1)/608369(Bot1)/663993(Bot1)/666969(Bot2)/641598(Bot2)/641680(Bot2)/679881(Bot2)/677649(Bot2)/608671(Bot3),650859(Top1)/660271(Top1)/592273(Top1)/543068(Top1)/545341(Top2)/592669(Top2)/500871(Top2)/595453(Top2)/677941(Top3)/642136(Top7)/666160(Top7),641680(Top1)(c)-663993(Top1)(1b)-543760(Top1)(2b)-677649(Top1)(3b)-608369(Top1)(ss)-608671(Top1)(lf)-679881(Top1)(cf)-666969(Top1)(rf),595453(Bot1)(c)-543068(Bot1)(1b)-592273(Bot1)(2b)-500871(Bot1)(3b)-650859(Bot1)(ss)-545341(Bot1)(lf)-677941(Bot1)(cf)-592669(Bot1)(rf)/642136(Bot7)(c)-666160(Bot7)(cf)
reds,guardians,2023,8,15,716992,CIN,CLE,https://www.mlb.com/gameday/guardians-vs-reds/2023/08/15/716992/final/box,https://www.mlb.com/gameday/guardians-vs-reds/2023/08/15/716992/final/summary/all,668933(Top1)/622065(Top8),671106(Bot1)/660853(Bot7)/663986(Bot8)/661403(Bot9),621028(Bot1)/680574(Bot1)/682829(Bot1)/668715(Bot1)/592656(Bot2)/687952(Bot2)/656413(Bot2)/663886(Bot3)/686759(Bot3)/670770(Bot7)/666181(Bot7)/458015(Bot7)/571912(Bot8),680757(Top1)/608070(Top1)/665926(Top1)/594777(Top1)/660757(Top1)/686823(Top1)/672356(Top1)/666310(Top2)/664702(Top2),663886(Top1)(c)-687952(Top1)(1b)-680574(Top1)(2b)-621028(Top1)(3b)-682829(Top1)(ss)-668715(Top1)(lf)-656413(Top1)(cf)-686759(Top1)(rf)/571912(Top8)(c)-458015(Top8)(1b)-670770(Top8)(cf)-666181(Top8)(rf),666310(Bot1)(c)-594777(Bot1)(1b)-665926(Bot1)(2b)-608070(Bot1)(3b)-672356(Bot1)(ss)-680757(Bot1)(lf)-664702(Bot1)(cf)-686823(Bot1)(rf)
rockies,d-backs,2023,8,15,716978,COL,AZ,https://www.mlb.com/gameday/d-backs-vs-rockies/2023/08/15/716978/final/box,https://www.mlb.com/gameday/d-backs-vs-rockies/2023/08/15/716978/final/summary/all,621389(Top1)/656234(Top6)/608718(Top7)/571863(Top8)/664875(Top9)/641755(Top9),573009(Bot1)/686826(Bot2)/656457(Bot5)/666818(Bot6)/656464(Bot8)/623149(Bot9),453568(Bot1)/678662(Bot1)/641857(Bot1)/553869(Bot2)/663898(Bot2)/666134(Bot2)/669911(Bot3)/660707(Bot3)/686668(Bot3)/595777(Bot9)/605612(Bot9),606466(Top1)/682998(Top1)/502054(Top1)/572233(Top1)/666971(Top2)/671083(Top2)/672515(Top2)/605113(Top2)/672695(Top2)/607054(Top8)/677950(Top9),553869(Top1)(c)-660707(Top1)(1b)-663898(Top1)(2b)-641857(Top1)(3b)-678662(Top1)(ss)-666134(Top1)(lf)-686668(Top1)(cf)-669911(Top1)(rf),672515(Bot1)(c)-572233(Bot1)(1b)-672695(Bot1)(2b)-671083(Bot1)(3b)-605113(Bot1)(ss)-666971(Bot1)(lf)-682998(Bot1)(cf)-502054(Bot1)(rf)/607054(Bot8)(3b)/606466(Bot9)(2b)-677950(Bot9)(cf)
royals,mariners,2023,8,15,716981,KC,SEA,https://www.mlb.com/gameday/mariners-vs-royals/2023/08/15/716981/final/box,https://www.mlb.com/gameday/mariners-vs-royals/2023/08/15/716981/final/summary/all,543475(Top1)/666721(Top6)/621368(Top7)/669395(Top8)/663704(Top9)/656353(Top10),676106(Bot1)/642100(Bot6)/623437(Bot7)/662253(Bot8)/642048(Bot10),672580(Bot1)/677951(Bot1)/686681(Bot1)/521692(Bot2)/669004(Bot2)/666023(Bot2)/607461(Bot3)/671221(Bot3)/664728(Bot3)/676369(Bot7)/669392(Bot7)/680118(Bot9),677594(Top1)/553993(Top1)/664034(Top1)/663728(Top2)/606192(Top2)/686527(Top2)/645801(Top2)/676609(Top3)/668942(Top3)/664238(Top7)/687799(Top9)/664059(Top10),666023(Top1)(c)-521692(Top1)(1b)-686681(Top1)(2b)-672580(Top1)(3b)-677951(Top1)(ss)-669004(Top1)(lf)-664728(Top1)(cf)-671221(Top1)(rf)/669392(Top8)(lf)/680118(Top10)(rf),663728(Bot1)(c)-664034(Bot1)(1b)-668942(Bot1)(2b)-553993(Bot1)(3b)-676609(Bot1)(ss)-686527(Bot1)(lf)-677594(Bot1)(cf)-606192(Bot1)(rf)/664059(Bot10)(2b)
twins,tigers,2023,8,15,716983,MIN,DET,https://www.mlb.com/gameday/tigers-vs-twins/2023/08/15/716983/final/box,https://www.mlb.com/gameday/tigers-vs-twins/2023/08/15/716983/final/summary/all,641927(Top1)/571670(Top6)/641941(Top7)/573204(Top8)/661395(Top9),656412(Bot1)/542585(Bot6)/676684(Bot6)/607755(Bot6)/686839(Bot7),593871(Bot1)/596146(Bot1)/668904(Bot1)/621043(Bot2)/670242(Bot2)/680777(Bot2)/456781(Bot2)/608336(Bot3)/572191(Bot3),668731(Top1)/682985(Top1)/663837(Top1)/679529(Top1)/681481(Top2)/408234(Top2)/656716(Top2)/656371(Top2)/606992(Top3)/670097(Top8),680777(Top1)(c)-608336(Top1)(1b)-593871(Top1)(2b)-668904(Top1)(3b)-621043(Top1)(ss)-670242(Top1)(lf)-572191(Top1)(cf)-596146(Top1)(rf),606992(Bot1)(c)-679529(Bot1)(1b)-656371(Bot1)(2b)-663837(Bot1)(3b)-656716(Bot1)(ss)-668731(Bot1)(lf)-682985(Bot1)(cf)-681481(Bot1)(rf)/670097(Bot8)(ss)
blue-jays,phillies,2023,8,16,716967,TOR,PHI,https://www.mlb.com/gameday/phillies-vs-blue-jays/2023/08/16/716967/final/box,https://www.mlb.com/gameday/phillies-vs-blue-jays/2023/08/16/716967/final/summary/all,592332(Top1)/641835(Top6)/657024(Top6)/543351(Top7)/650893(Top8)/670102(Top9),605400(Bot1)/621381(Bot6)/518886(Bot8)/642397(Bot9),593160(Bot1)/474832(Bot1)/665489(Bot1)/543807(Bot1)/624415(Bot2)/672386(Bot2)/662139(Bot2)/669289(Bot2)/657557(Bot2)/676914(Bot9),656941(Top1)/664761(Top1)/547180(Top1)/592206(Top2)/681082(Top2)/607208(Top2)/592663(Top2)/595909(Top2)/679032(Top2),672386(Top1)(c)-665489(Top1)(1b)-624415(Top1)(2b)-669289(Top1)(3b)-657557(Top1)(ss)-593160(Top1)(lf)-662139(Top1)(cf)-543807(Top1)(rf),592663(Bot1)(c)-547180(Bot1)(1b)-681082(Bot1)(2b)-664761(Bot1)(3b)-607208(Bot1)(ss)-595909(Bot1)(lf)-679032(Bot1)(cf)-592206(Bot1)(rf)
braves,yankees,2023,8,16,716970,ATL,NYY,https://www.mlb.com/gameday/yankees-vs-braves/2023/08/16/716970/final/box,https://www.mlb.com/gameday/yankees-vs-braves/2023/08/16/716970/final/summary/all,450203(Top1)/572955(Top7)/489446(Top8)/628452(Top9),681190(Bot1)/650633(Bot4)/641871(Bot8),660670(Bot1)/671739(Bot1)/663586(Bot1)/621566(Bot1)/542303(Bot2)/592696(Bot2)/518595(Bot2)/606115(Bot2)/670032(Bot2),518934(Top1)/650402(Top1)/592450(Top1)/519317(Top1)/643396(Top2)/641856(Top2)/664056(Top2)/683011(Top3)/543309(Top3)/641343(Top8),518595(Top1)(c)-621566(Top1)(1b)-670032(Top1)(2b)-663586(Top1)(3b)-606115(Top1)(ss)-592696(Top1)(lf)-671739(Top1)(cf)-660670(Top1)(rf),543309(Bot1)(c)-518934(Bot1)(1b)-650402(Bot1)(2b)-643396(Bot1)(3b)-683011(Bot1)(ss)-641856(Bot1)(lf)-664056(Bot1)(cf)-519317(Bot1)(rf)/666163(Bot8)(c)
cardinals,athletics,2023,8,16,716969,STL,OAK,https://www.mlb.com/gameday/athletics-vs-cardinals/2023/08/16/716969/final/box,https://www.mlb.com/gameday/athletics-vs-cardinals/2023/08/16/716969/final/summary/all,669461(Top1)/596271(Top5),621112(Bot1)/643493(Bot8),663457(Bot1)/502671(Bot1)/571448(Bot1)/676475(Bot2)/691023(Bot2)/663609(Bot2)/668800(Bot2)/600301(Bot2)/669242(Bot2)/641933(Bot8)/665877(Bot8),665923(Top1)/680869(Top1)/542208(Top1)/667670(Top1)/649557(Top1)/672478(Top1)/681146(Top1)/669127(Top1)/669397(Top1)/664913(Top5)/691016(Top9)/671732(Top9),668800(Top1)(c)-502671(Top1)(1b)-600301(Top1)(2b)-571448(Top1)(3b)-669242(Top1)(ss)-676475(Top1)(lf)-663457(Top1)(cf)-691023(Top1)(rf)/665877(Top6)(2b)/641933(Top8)(cf),669127(Bot1)(c)-681146(Bot1)(1b)-680869(Bot1)(2b)-672478(Bot1)(3b)-669397(Bot1)(ss)-649557(Bot1)(lf)-665923(Bot1)(cf)-667670(Bot1)(rf)/664913(Bot5)(1b)/671732(Bot6)(cf)
cubs,white-sox,2023,8,16,716968,CHC,CWS,https://www.mlb.com/gameday/white-sox-vs-cubs/2023/08/16/716968/final/box,https://www.mlb.com/gameday/white-sox-vs-cubs/2023/08/16/716968/final/summary/all,665871(Top1)/643410(Top7)/621016(Top8)/605242(Top8)/592767(Top9),605182(Bot1)/607481(Bot8)/666619(Bot9),643565(Bot1)/663538(Bot1)/664023(Bot1)/641355(Bot1)/621020(Bot1)/666624(Bot2)/600869(Bot2)/673548(Bot2)/571466(Bot3)/663611(Bot8)/543228(Bot8),641313(Top1)/643217(Top1)/673357(Top1)/660162(Top2)/683734(Top2)/657757(Top2)/518735(Top3)/462101(Top3)/693049(Top3),571466(Top1)(c)-641355(Top1)(1b)-663538(Top1)(2b)-600869(Top1)(3b)-621020(Top1)(ss)-664023(Top1)(lf)-643565(Top1)(cf)-673548(Top1)(rf)/543228(Top9)(c)-663611(Top9)(3b),518735(Bot1)(c)-657757(Bot1)(1b)-462101(Bot1)(2b)-660162(Bot1)(3b)-641313(Bot1)(ss)-643217(Bot1)(lf)-673357(Bot1)(cf)-693049(Bot1)(rf)
dodgers,brewers,2023,8,16,716962,LAD,MIL,https://www.mlb.com/gameday/brewers-vs-dodgers/2023/08/16/716962/final/box,https://www.mlb.com/gameday/brewers-vs-dodgers/2023/08/16/716962/final/summary/all,477132(Top1)/660813(Top6)/518489(Top7)/681402(Top8),489119(Bot1)/682842(Bot6)/605177(Bot7)/656730(Bot8),605141(Bot1)/518692(Bot1)/669257(Bot1)/502110(Bot1)/642708(Bot1)/571970(Bot1)/571771(Bot2)/621035(Bot2)/500743(Bot2),592885(Top1)/661388(Top1)/467793(Top1)/592192(Top2)/642715(Top2)/655316(Top2)/686217(Top2)/686894(Top2)/605119(Top3)/647351(Top8),669257(Top1)(c)-518692(Top1)(1b)-642708(Top1)(2b)-571970(Top1)(3b)-500743(Top1)(ss)-621035(Top1)(lf)-571771(Top1)(cf)-605141(Top1)(rf),661388(Bot1)(c)-467793(Bot1)(1b)-655316(Bot1)(2b)-605119(Bot1)(3b)-642715(Bot1)(ss)-592885(Bot1)(lf)-686894(Bot1)(cf)-686217(Bot1)(rf)/621438(Bot8)(rf)
giants,rays,2023,8,16,716975,SF,TB,https://www.mlb.com/gameday/rays-vs-giants/2023/08/16/716975/final/box,https://www.mlb.com/gameday/rays-vs-giants/2023/08/16/716975/final/summary/all,676254(Top1)/548389(Top2)/518397(Top8)/622072(Top9),650644(Bot1)/660431(Bot7)/621363(Bot7)/592094(Bot8)/664126(Bot9),685133(Bot1)/592626(Bot1)/527038(Bot1)/624424(Bot1)/605204(Bot2)/666165(Bot2)/642731(Bot2)/622666(Bot3)/671218(Bot3)/664774(Bot7)/596103(Bot7),650490(Top1)/664040(Top1)/668227(Top1)/670623(Top1)/666139(Top1)/623912(Top2)/678545(Top2)/642350(Top2)/542194(Top2)/670042(Top6),666165(Top1)(c)-527038(Top1)(1b)-642731(Top1)(2b)-605204(Top1)(3b)-622666(Top1)(ss)-671218(Top1)(lf)-685133(Top1)(cf)-624424(Top1)(rf)/664774(Top8)(lf)-596103(Top8)(cf),542194(Bot1)(c)-650490(Bot1)(1b)-664040(Bot1)(2b)-670623(Bot1)(3b)-678545(Bot1)(ss)-668227(Bot1)(lf)-642350(Bot1)(cf)-666139(Bot1)(rf)/670042(Bot6)(cf)
marlins,astros,2023,8,16,716972,MIA,HOU,https://www.mlb.com/gameday/astros-vs-marlins/2023/08/16/716972/final/box,https://www.mlb.com/gameday/astros-vs-marlins/2023/08/16/716972/final/summary/all,666200(Top1)/663773(Top4)/677053(Top6)/605347(Top7)/666277(Top7)/640462(Top9),434378(Bot1)/608665(Bot6)/606160(Bot7)/592773(Bot8)/656786(Bot9),624585(Bot1)/650333(Bot1)/605137(Bot1)/665862(Bot1)/669394(Bot1)/650559(Bot1)/660821(Bot2)/663743(Bot2)/542932(Bot2),514888(Top1)/608324(Top1)/663656(Top1)/670541(Top1)/676801(Top1)/572138(Top1)/665161(Top1)/643289(Top1)/455117(Top2)/676694(Top9),663743(Top1)(c)-605137(Top1)(1b)-650333(Top1)(2b)-669394(Top1)(3b)-542932(Top1)(ss)-650559(Top1)(lf)-665862(Top1)(cf)-660821(Top1)(rf),455117(Bot1)(c)-572138(Bot1)(1b)-514888(Bot1)(2b)-608324(Bot1)(3b)-665161(Bot1)(ss)-676801(Bot1)(lf)-643289(Bot1)(cf)-663656(Bot1)(rf)/676694(Bot8)(cf)
mets,pirates,2023,8,16,716974,NYM,PIT,https://www.mlb.com/gameday/pirates-vs-mets/2023/08/16/716974/final/box,https://www.mlb.com/gameday/pirates-vs-mets/2023/08/16/716974/final/summary/all,656731(Top1)/641360(Top6)/548384(Top7)/641627(Top8)/493603(Top9),670912(Bot1)/621366(Bot5)/669796(Bot7)/670990(Bot8),607043(Bot1)/596019(Bot1)/624413(Bot1)/643446(Bot1)/596129(Bot2)/621466(Bot2)/553882(Bot2)/542364(Bot2)/660620(Bot2)/682626(Bot7),663647(Top1)/668804(Top1)/457705(Top1)/669261(Top1)/656582(Top1)/682848(Top2)/678894(Top2)/663845(Top2)/675961(Top2)/680779(Top9),553882(Top1)(c)-624413(Top1)(1b)-643446(Top1)(2b)-660620(Top1)(3b)-596019(Top1)(ss)-607043(Top1)(lf)-542364(Top1)(cf)-621466(Top1)(rf)/641796(Top8)(cf),682848(Bot1)(c)-663845(Bot1)(1b)-678894(Bot1)(2b)-663647(Bot1)(3b)-675961(Bot1)(ss)-668804(Bot1)(lf)-669261(Bot1)(cf)-656582(Bot1)(rf)
nationals,red-sox,2023,8,16,716982,WSH,BOS,https://www.mlb.com/gameday/red-sox-vs-nationals/2023/08/16/716982/final/box,https://www.mlb.com/gameday/red-sox-vs-nationals/2023/08/16/716982/final/summary/all,669022(Top1)/607179(Top7)/678606(Top8)/640448(Top9),572020(Bot1)/670167(Bot7)/676477(Bot8),682928(Bot1)/657041(Bot1)/608841(Bot1)/660688(Bot1)/656448(Bot2)/642086(Bot2)/545121(Bot2)/656308(Bot3)/669743(Bot3),608701(Top1)/457759(Top1)/646240(Top1)/596115(Top2)/594807(Top2)/657077(Top2)/622569(Top3)/671213(Top3)/657136(Top3)/807799(Top8),660688(Top1)(c)-642086(Top1)(1b)-656308(Top1)(2b)-545121(Top1)(3b)-682928(Top1)(ss)-656448(Top1)(lf)-669743(Top1)(cf)-657041(Top1)(rf),657136(Bot1)(c)-671213(Bot1)(1b)-622569(Bot1)(2b)-646240(Bot1)(3b)-596115(Bot1)(ss)-608701(Bot1)(lf)-594807(Bot1)(cf)-657077(Bot1)(rf)/807799(Bot8)(lf)
padres,orioles,2023,8,16,716965,SD,BAL,https://www.mlb.com/gameday/orioles-vs-padres/2023/08/16/716965/final/box,https://www.mlb.com/gameday/orioles-vs-padres/2023/08/16/716965/final/summary/all,605483(Top1)/607259(Top7)/663158(Top8)/623352(Top9),665152(Bot1)/660261(Bot7)/672335(Bot7)/657097(Bot8),673490(Bot1)/665487(Bot1)/665742(Bot1)/592518(Bot1)/593428(Bot1)/630105(Bot2)/596142(Bot2)/592325(Bot2)/663757(Bot3),668939(Top1)/663624(Top1)/623993(Top1)/683002(Top1)/676059(Top2)/669720(Top2)/656775(Top2)/543510(Top3)/622761(Top3)/624428(Top8),596142(Top1)(c)-630105(Top1)(1b)-673490(Top1)(2b)-592518(Top1)(3b)-593428(Top1)(ss)-665742(Top1)(lf)-663757(Top1)(cf)-665487(Top1)(rf),543510(Bot1)(c)-663624(Bot1)(1b)-676059(Bot1)(2b)-683002(Bot1)(3b)-622761(Bot1)(ss)-669720(Bot1)(lf)-656775(Bot1)(cf)-623993(Bot1)(rf)/624428(Bot8)(2b)
rangers,angels,2023,8,16,716971,TEX,LAA,https://www.mlb.com/gameday/angels-vs-rangers/2023/08/16/716971/final/box,https://www.mlb.com/gameday/angels-vs-rangers/2023/08/16/716971/final/summary/all,592351(Top1)/547973(Top8)/622250(Top9),672282(Bot1)/625643(Bot8)/608032(Bot9),543760(Bot1)/608369(Bot1)/666969(Bot1)/663993(Bot1)/641598(Bot2)/677649(Bot2)/543257(Bot2)/608671(Bot2)/665750(Bot3)/679881(Bot9)-669701(Bot9)/641680(Bot9),666160(Top1)/660271(Top1)/592273(Top1)/519058(Top1)/650859(Top1)/642136(Top1)/592669(Top2)/500871(Top2)/545341(Top2),641598(Top1)(c)-663993(Top1)(1b)-543760(Top1)(2b)-677649(Top1)(3b)-608369(Top1)(ss)-608671(Top1)(lf)-665750(Top1)(cf)-666969(Top1)(rf),642136(Bot1)(c)-519058(Bot1)(1b)-592273(Bot1)(2b)-500871(Bot1)(3b)-650859(Bot1)(ss)-545341(Bot1)(lf)-666160(Bot1)(cf)-592669(Bot1)(rf)
reds,guardians,2023,8,16,716973,CIN,CLE,https://www.mlb.com/gameday/guardians-vs-reds/2023/08/16/716973/final/box,https://www.mlb.com/gameday/guardians-vs-reds/2023/08/16/716973/final/summary/all,671096(Top1)/518585(Top6)/594580(Top7)/571882(Top8)/641427(Top9),592789(Bot1)/596057(Bot5)/669212(Bot6)/656529(Bot8),670770(Bot1)/680574(Bot1)/682829(Bot1)/668715(Bot1)/458015(Bot1)/687952(Bot1)/656413(Bot2)/666181(Bot2)/571912(Bot2),680757(Top1)/608070(Top1)/657656(Top1)/660757(Top1)/677587(Top2)/671289(Top2)/672356(Top2)/664702(Top3)/595956(Top3)/666310(Top5),571912(Top1)(c)-458015(Top1)(1b)-680574(Top1)(2b)-668715(Top1)(3b)-682829(Top1)(ss)-656413(Top1)(lf)-670770(Top1)(cf)-666181(Top1)(rf),595956(Bot1)(c)-672356(Bot1)(1b)-671289(Bot1)(2b)-608070(Bot1)(3b)-677587(Bot1)(ss)-680757(Bot1)(lf)-664702(Bot1)(cf)-657656(Bot1)(rf)/666310(Bot3)(c)
rockies,d-backs,2023,8,16,716977,COL,AZ,https://www.mlb.com/gameday/d-backs-vs-rockies/2023/08/16/716977/final/box,https://www.mlb.com/gameday/d-backs-vs-rockies/2023/08/16/716977/final/summary/all,596295(Top1)/656234(Top6)/641755(Top8)/453268(Top9)/677865(Top9),677944(Bot1)/656457(Bot5)/666818(Bot5)/612434(Bot6)/669459(Bot7)/656464(Bot8)/623149(Bot9),678662(Bot1)/595777(Bot1)/641857(Bot1)/663898(Bot1)/666134(Bot1)/660707(Bot1)/676701(Bot2)/642851(Bot2)/686668(Bot2)/453568(Bot9)/553869(Bot9)/605612(Bot9),606466(Top1)/641786(Top1)/502054(Top1)/572233(Top1)/666971(Top1)/671083(Top2)/605113(Top2)/677950(Top2)/645444(Top3)/682998(Top6),642851(Top1)(c)-660707(Top1)(1b)-663898(Top1)(2b)-676701(Top1)(3b)-678662(Top1)(ss)-595777(Top1)(lf)-686668(Top1)(cf)-666134(Top1)(rf)/669911(Top8)(rf),645444(Bot1)(c)-572233(Bot1)(1b)-606466(Bot1)(2b)-671083(Bot1)(3b)-605113(Bot1)(ss)-666971(Bot1)(lf)-677950(Bot1)(cf)-502054(Bot1)(rf)/682998(Bot5)(rf)/672695(Bot9)(3b)
royals,mariners,2023,8,16,716963,KC,SEA,https://www.mlb.com/gameday/mariners-vs-royals/2023/08/16/716963/final/box,https://www.mlb.com/gameday/mariners-vs-royals/2023/08/16/716963/final/summary/all,663704(Top1)/679525(Top2)/680735(Top7)/669395(Top8)/656353(Top8),622491(Bot1)/642100(Bot8)/666374(Bot9),672580(Bot1)/677951(Bot1)/686681(Bot1)/521692(Bot1)/669004(Bot1)/607461(Bot1)/671221(Bot2)/676369(Bot2)/664728(Bot2)/622110(Bot8)/680118(Bot8),677594(Top1)/553993(Top1)/664034(Top1)/606192(Top1)/663728(Top1)/687799(Top1)/686527(Top2)/676609(Top2)/668942(Top2)/664059(Top7)/664238(Top8),521692(Top1)(c)-607461(Top1)(1b)-686681(Top1)(2b)-672580(Top1)(3b)-677951(Top1)(ss)-669004(Top1)(lf)-671221(Top1)(cf)-676369(Top1)(rf)/680118(Top9)(rf),663728(Bot1)(c)-664034(Bot1)(1b)-668942(Bot1)(2b)-553993(Bot1)(3b)-676609(Bot1)(ss)-687799(Bot1)(lf)-677594(Bot1)(cf)-606192(Bot1)(rf)/664238(Bot7)(2b)
